Date,Time,Inflow GC90,InflowGC150,Outflow
28-Jul-22,19:20,7.2,0,7.2
28-Jul-22,19:25,8.5,0,8.5
28-Jul-22,19:30,9.6,0,9.6
28-Jul-22,19:35,10.2,0,10.2
28-Jul-22,19:40,10.6,0,10.6
28-Jul-22,19:45,10.6,0,10.6
28-Jul-22,19:50,10.5,0,10.5
28-Jul-22,19:55,10.3,0,10.3
28-Jul-22,20:00,10,0,10
28-Jul-22,20:05,9.9,0,9.9
28-Jul-22,20:10,9.9,0,9.9
28-Jul-22,20:15,10.2,0,10.2
28-Jul-22,20:20,10.8,0,10.8
28-Jul-22,20:25,11.6,0,11.6
28-Jul-22,20:30,12.3,0,12.3
28-Jul-22,20:35,12.8,0,12.8
28-Jul-22,20:40,12.9,0,12.9
28-Jul-22,20:45,12.6,0,12.6
28-Jul-22,20:50,11.9,0,11.9
28-Jul-22,20:55,11.1,0,11.1
28-Jul-22,21:00,10.2,0,10.2
28-Jul-22,21:05,9.3,0,9.3
28-Jul-22,21:10,8.4,0,8.4
28-Jul-22,21:15,7.6,0,7.6
28-Jul-22,21:20,6.9,0,6.9
28-Jul-22,21:25,6.3,0,6.3
28-Jul-22,21:30,5.8,0,5.8
28-Jul-22,21:35,5.3,0,5.3
28-Jul-22,21:40,5,0,5
28-Jul-22,21:45,4.7,0,4.7
28-Jul-22,21:50,4.5,0,4.5
28-Jul-22,21:55,4.3,0,4.3
28-Jul-22,22:00,4.2,0,4.2
28-Jul-22,22:05,4.2,0,4.2
28-Jul-22,22:10,4.3,0,4.3
28-Jul-22,22:15,4.4,0,4.4
28-Jul-22,22:20,4.5,0,4.5
28-Jul-22,22:25,4.5,0,4.5
28-Jul-22,22:30,4.5,0,4.5
28-Jul-22,22:35,4.4,0,4.4
28-Jul-22,22:40,4.3,0,4.3
28-Jul-22,22:45,4.1,0,4.1
28-Jul-22,22:50,3.9,0,3.9
28-Jul-22,22:55,3.7,0,3.8
28-Jul-22,23:00,3.5,0.1,3.6
28-Jul-22,23:05,3.5,0.1,3.5
28-Jul-22,23:10,3.6,0.1,3.6
28-Jul-22,23:15,3.9,0.1,4
28-Jul-22,23:20,4.5,0.1,4.6
28-Jul-22,23:25,5.2,0,5.2
28-Jul-22,23:30,5.8,0,5.8
28-Jul-22,23:35,6.3,0,6.3
28-Jul-22,23:40,6.6,0,6.7
28-Jul-22,23:45,6.9,0,6.9
28-Jul-22,23:50,7.2,0,7.2
28-Jul-22,23:55,7.8,0,7.8
29-Jul-22,0:00,9.1,0,9.1
29-Jul-22,0:05,11.5,0,11.5
29-Jul-22,0:10,15.3,0,15.3
29-Jul-22,0:15,21.4,0,21.4
29-Jul-22,0:20,32,0,32
29-Jul-22,0:25,48.1,0.1,48.1
29-Jul-22,0:30,62.1,0.1,62.3
29-Jul-22,0:35,69.1,0.2,69.3
29-Jul-22,0:40,70.3,0.2,70.5
29-Jul-22,0:45,69.3,0.2,69.5
29-Jul-22,0:50,67,0.2,67.2
29-Jul-22,0:55,64.5,0.2,64.6
29-Jul-22,1:00,63.5,0.1,63.6
29-Jul-22,1:05,64.3,0.1,64.4
29-Jul-22,1:10,65.3,0.1,65.4
29-Jul-22,1:15,65.2,0.1,65.3
29-Jul-22,1:20,66.5,0.5,67
29-Jul-22,1:25,77.9,1.4,79.3
29-Jul-22,1:30,89.1,2.7,91.9
29-Jul-22,1:35,85.3,4.3,89.7
29-Jul-22,1:40,79.5,5.7,85.3
29-Jul-22,1:45,74,6.8,80.8
29-Jul-22,1:50,68.8,7.7,76.5
29-Jul-22,1:55,64.1,8.4,72.5
29-Jul-22,2:00,60.1,9.4,69.5
29-Jul-22,2:05,57.2,11.2,68.4
29-Jul-22,2:10,55.4,13.8,69.3
29-Jul-22,2:15,54,17.3,71.3
29-Jul-22,2:20,52.3,21.3,73.5
29-Jul-22,2:25,50.3,25.3,75.5
29-Jul-22,2:30,48.4,28.8,77.2
29-Jul-22,2:35,47.2,31.4,78.6
29-Jul-22,2:40,48.5,32.8,81.2
29-Jul-22,2:45,187.9,32.5,220.3
29-Jul-22,2:50,456.8,30,486.7
29-Jul-22,2:55,433.3,25.8,459.1
29-Jul-22,3:00,561,20.9,581.9
29-Jul-22,3:05,892.5,16.6,909.1
29-Jul-22,3:10,1208.5,13,1221.6
29-Jul-22,3:15,1057.3,11,1068.3
29-Jul-22,3:20,824.5,9.8,834.3
29-Jul-22,3:25,917.2,8.6,925.8
29-Jul-22,3:30,1098.8,7.3,1106.1
29-Jul-22,3:35,985.2,6.6,991.8
29-Jul-22,3:40,868.5,6.8,875.2
29-Jul-22,3:45,1024.1,7.9,1032
29-Jul-22,3:50,1001.1,9.4,1010.6
29-Jul-22,3:55,952.2,10.2,962.4
29-Jul-22,4:00,1041.6,11.1,1052.7
29-Jul-22,4:05,1002.1,13.5,1015.6
29-Jul-22,4:10,843.9,18.4,862.2
29-Jul-22,4:15,859.5,24.2,883.6
29-Jul-22,4:20,800.6,30.1,830.6
29-Jul-22,4:25,725.8,33.8,759.7
29-Jul-22,4:30,755.3,35.9,791.1
29-Jul-22,4:35,672.7,37.6,710.3
29-Jul-22,4:40,651.7,39.5,691.2
29-Jul-22,4:45,675.1,41.1,716.2
29-Jul-22,4:50,628.1,40.4,668.5
29-Jul-22,4:55,627.3,37.1,664.4
29-Jul-22,5:00,594.9,31.6,626.4
29-Jul-22,5:05,586.6,25.2,611.7
29-Jul-22,5:10,599.3,18.8,618.1
29-Jul-22,5:15,576.9,13.6,590.4
29-Jul-22,5:20,536.4,10.5,546.9
29-Jul-22,5:25,533.8,8.9,542.7
29-Jul-22,5:30,532.4,8.7,541.1
29-Jul-22,5:35,535.9,8.9,544.8
29-Jul-22,5:40,531.2,8.5,539.7
29-Jul-22,5:45,547,7.6,554.6
29-Jul-22,5:50,554.7,6.4,561
29-Jul-22,5:55,520.1,5,525.1
29-Jul-22,6:00,498.7,3.5,502.2
29-Jul-22,6:05,493.4,2.6,495.9
29-Jul-22,6:10,461.7,1.9,463.6
29-Jul-22,6:15,439.6,1.4,441
29-Jul-22,6:20,417.9,1,418.9
29-Jul-22,6:25,374.8,0.7,375.5
29-Jul-22,6:30,340,0.5,340.6
29-Jul-22,6:35,329.7,0.4,330.1
29-Jul-22,6:40,300.9,0.2,301.2
29-Jul-22,6:45,278.7,0.2,278.8
29-Jul-22,6:50,272.3,0.1,272.5
29-Jul-22,6:55,248.8,0.1,248.9
29-Jul-22,7:00,226.6,0.1,226.6
29-Jul-22,7:05,214.3,0.1,214.4
29-Jul-22,7:10,197,0,197
29-Jul-22,7:15,182.2,0,182.2
29-Jul-22,7:20,174.5,0,174.6
29-Jul-22,7:25,162.4,0,162.4
29-Jul-22,7:30,145.4,0,145.4
29-Jul-22,7:35,134.4,0,134.4
29-Jul-22,7:40,124.8,0,124.8
29-Jul-22,7:45,119.4,0,119.4
29-Jul-22,7:50,111.2,0,111.2
29-Jul-22,7:55,101.4,0,101.4
29-Jul-22,8:00,94.1,0,94.1
29-Jul-22,8:05,89.1,0,89.1
29-Jul-22,8:10,83.6,0,83.6
29-Jul-22,8:15,77.4,0,77.4
29-Jul-22,8:20,72.4,0,72.4
29-Jul-22,8:25,68.2,0,68.2
29-Jul-22,8:30,63.7,0,63.7
29-Jul-22,8:35,59.5,0,59.5
29-Jul-22,8:40,55.3,0,55.3
29-Jul-22,8:45,51.5,0,51.5
29-Jul-22,8:50,47.9,0,47.9
29-Jul-22,8:55,44.7,0,44.7
29-Jul-22,9:00,41.7,0,41.7
29-Jul-22,9:05,38.8,0,38.8
29-Jul-22,9:10,36.1,0,36.1
29-Jul-22,9:15,33.5,0,33.5
29-Jul-22,9:20,31,0,31
29-Jul-22,9:25,28.5,0,28.5
29-Jul-22,9:30,26.2,0,26.2
29-Jul-22,9:35,24.1,0,24.1
29-Jul-22,9:40,22,0,22
29-Jul-22,9:45,20.2,0,20.2
29-Jul-22,9:50,18.4,0,18.4
29-Jul-22,9:55,16.9,0,16.9
29-Jul-22,10:00,15.4,0,15.4
29-Jul-22,10:05,14.1,0,14.1
29-Jul-22,10:10,13,0,13
29-Jul-22,10:15,11.9,0,11.9
29-Jul-22,10:20,10.9,0,10.9
29-Jul-22,10:25,10.1,0,10.1
29-Jul-22,10:30,9.3,0,9.3
29-Jul-22,10:35,8.5,0,8.5
29-Jul-22,10:40,7.9,0,7.9
29-Jul-22,10:45,7.2,0,7.2
29-Jul-22,10:50,6.7,0,6.7
29-Jul-22,10:55,6.1,0,6.1
29-Jul-22,11:00,0,0,0
29-Jul-22,11:05,0,0,0
29-Jul-22,11:10,0,0,0
29-Jul-22,11:15,0,0,0
29-Jul-22,11:20,0,0,0
29-Jul-22,11:25,0,0,0
29-Jul-22,11:30,0,0,0
29-Jul-22,11:35,0,0,0
29-Jul-22,11:40,0,0,0
29-Jul-22,11:45,0,0,0
29-Jul-22,11:50,0,0,0
29-Jul-22,11:55,0,0,0
29-Jul-22,12:00,0,0,0
29-Jul-22,12:05,0,0,0
29-Jul-22,12:10,0,0,0
29-Jul-22,12:15,0,0,0
29-Jul-22,12:20,0,0,0
29-Jul-22,12:25,0,0,0
29-Jul-22,12:30,0,0,0
29-Jul-22,12:35,0,0,0
29-Jul-22,12:40,0,0,0
29-Jul-22,12:45,0,0,0
29-Jul-22,12:50,0,0,0
29-Jul-22,12:55,0,0,0
29-Jul-22,13:00,0,0,0
29-Jul-22,13:05,0,0,0
29-Jul-22,13:10,0,0,0
29-Jul-22,13:15,0,0,0
29-Jul-22,13:20,0,0,0
29-Jul-22,13:25,0,0,0
29-Jul-22,13:30,0,0,0
29-Jul-22,13:35,0,0,0
29-Jul-22,13:40,0,0,0
29-Jul-22,13:45,0,0,0
29-Jul-22,13:50,0,0,0
29-Jul-22,13:55,0,0,0
29-Jul-22,14:00,0,0,0
29-Jul-22,14:05,0,0,0
29-Jul-22,14:10,0,0,0
29-Jul-22,14:15,0,0,0
29-Jul-22,14:20,0,0,0
29-Jul-22,14:25,0,0,0
29-Jul-22,14:30,0,0,0
29-Jul-22,14:35,0,0,0
29-Jul-22,14:40,0,0,0
29-Jul-22,14:45,0,0,0
29-Jul-22,14:50,0,0,0
29-Jul-22,14:55,0,0,0
29-Jul-22,15:00,0,0,0
29-Jul-22,15:05,0,0,0
29-Jul-22,15:10,0,0,0
29-Jul-22,15:15,0,0,0
29-Jul-22,15:20,0,0,0
29-Jul-22,15:25,0,0,0
29-Jul-22,15:30,0,0,0
29-Jul-22,15:35,0,0,0
29-Jul-22,15:40,0,0,0
29-Jul-22,15:45,0,0,0
29-Jul-22,15:50,0,0,0
29-Jul-22,15:55,0,0,0
29-Jul-22,16:00,0,0,0
29-Jul-22,16:05,0,0,0
29-Jul-22,16:10,0,0,0
29-Jul-22,16:15,0,0,0
29-Jul-22,16:20,0,0,0
29-Jul-22,16:25,0,0,0
29-Jul-22,16:30,0,0,0
29-Jul-22,16:35,0,0,0
29-Jul-22,16:40,0,0,0
29-Jul-22,16:45,0,0,0
29-Jul-22,16:50,0,0,0
29-Jul-22,16:55,0,0,0
29-Jul-22,17:00,0,0,0
29-Jul-22,17:05,0,0,0
29-Jul-22,17:10,0,0,0
29-Jul-22,17:15,0,0,0
29-Jul-22,17:20,0,0,0
29-Jul-22,17:25,0,0,0
29-Jul-22,17:30,0,0,0
29-Jul-22,17:35,0,0,0
29-Jul-22,17:40,0,0,0
29-Jul-22,17:45,0,0,0
29-Jul-22,17:50,0,0,0
29-Jul-22,17:55,0,0,0
29-Jul-22,18:00,0,0,0
29-Jul-22,18:05,0,0,0
29-Jul-22,18:10,0,0,0
29-Jul-22,18:15,0,0,0
29-Jul-22,18:20,0,0,0
29-Jul-22,18:25,0,0,0
29-Jul-22,18:30,0,0,0
29-Jul-22,18:35,0,0,0
29-Jul-22,18:40,0,0,0
29-Jul-22,18:45,0,0,0
29-Jul-22,18:50,0,0.1,0.1
29-Jul-22,18:55,0,2,2
29-Jul-22,19:00,0,7.1,7.1
29-Jul-22,19:05,0,16.3,16.3
29-Jul-22,19:10,0.1,27.6,27.6
29-Jul-22,19:15,0.1,36.7,36.8
29-Jul-22,19:20,0.2,42.1,42.3
29-Jul-22,19:25,0.3,43.6,44
29-Jul-22,19:30,0.4,42.1,42.5
29-Jul-22,19:35,2.5,38.7,41.2
29-Jul-22,19:40,15.7,36.2,51.9
29-Jul-22,19:45,50.6,34.4,85
29-Jul-22,19:50,108.1,33.2,141.3
29-Jul-22,19:55,114.4,32.8,147.2
29-Jul-22,20:00,110.8,33.7,144.5
29-Jul-22,20:05,105.6,35.6,141.2
29-Jul-22,20:10,100.7,38.9,139.7
29-Jul-22,20:15,99.1,42.6,141.7
29-Jul-22,20:20,105.4,46.7,152.2
29-Jul-22,20:25,133.9,52,185.8
29-Jul-22,20:30,180.8,57.5,238.3
29-Jul-22,20:35,199.1,62.4,261.5
29-Jul-22,20:40,201.9,65.3,267.2
29-Jul-22,20:45,221.6,64.7,286.2
29-Jul-22,20:50,232.3,61.1,293.5
29-Jul-22,20:55,250,55.7,305.7
29-Jul-22,21:00,264.6,50.2,314.8
29-Jul-22,21:05,275.7,46.1,321.8
29-Jul-22,21:10,277.2,43.5,320.7
29-Jul-22,21:15,276,41.8,317.8
29-Jul-22,21:20,272.7,39.4,312.1
29-Jul-22,21:25,271.3,36.5,307.8
29-Jul-22,21:30,270.6,32.4,303
29-Jul-22,21:35,272.8,27.7,300.5
29-Jul-22,21:40,274.3,23.6,297.8
29-Jul-22,21:45,277.5,20.6,298
29-Jul-22,21:50,285.8,18.4,304.3
29-Jul-22,21:55,298.2,15.7,313.9
29-Jul-22,22:00,312.9,13.2,326.1
29-Jul-22,22:05,327.2,10.6,337.7
29-Jul-22,22:10,334.4,8.2,342.6
29-Jul-22,22:15,325.5,5.8,331.3
29-Jul-22,22:20,311.3,4.2,315.6
29-Jul-22,22:25,304.4,3.1,307.5
29-Jul-22,22:30,287.5,2.3,289.8
29-Jul-22,22:35,260.4,1.6,262.1
29-Jul-22,22:40,239.1,1.2,240.3
29-Jul-22,22:45,219.6,0.9,220.5
29-Jul-22,22:50,204.4,0.6,205
29-Jul-22,22:55,190.2,0.5,190.6
29-Jul-22,23:00,176.5,0.3,176.8
29-Jul-22,23:05,162,0.8,162.8
29-Jul-22,23:10,149.3,2,151.3
29-Jul-22,23:15,139.9,4,143.9
29-Jul-22,23:20,132,5.9,137.9
29-Jul-22,23:25,125.6,6.7,132.3
29-Jul-22,23:30,123,6.6,129.6
29-Jul-22,23:35,121.5,5.7,127.2
29-Jul-22,23:40,118.9,4.6,123.5
29-Jul-22,23:45,114.5,3.2,117.6
29-Jul-22,23:50,109.3,2.3,111.6
29-Jul-22,23:55,103.8,1.7,105.5
30-Jul-22,0:00,96.8,1.3,98.1
30-Jul-22,0:05,89.3,0.9,90.3
30-Jul-22,0:10,81.7,0.7,82.4
30-Jul-22,0:15,74.5,0.5,75
30-Jul-22,0:20,67.8,0.4,68.2
30-Jul-22,0:25,61.5,0.3,61.8
30-Jul-22,0:30,55.3,0.2,55.5
30-Jul-22,0:35,52.4,0.2,52.5
30-Jul-22,0:40,56.4,0.1,56.5
30-Jul-22,0:45,66.5,0.1,66.5
30-Jul-22,0:50,78.8,0.1,78.9
30-Jul-22,0:55,94.4,0,94.5
30-Jul-22,1:00,110,0,110
30-Jul-22,1:05,114,0,114
30-Jul-22,1:10,112.3,0,112.3
30-Jul-22,1:15,124,0,124
30-Jul-22,1:20,233.2,0,233.2
30-Jul-22,1:25,399.1,0,399.1
30-Jul-22,1:30,266.2,0,266.2
30-Jul-22,1:35,102.2,0,102.2
30-Jul-22,1:40,124.1,0,124.1
30-Jul-22,1:45,290,0,290
30-Jul-22,1:50,219.4,0,219.4
30-Jul-22,1:55,150.9,0,150.9
30-Jul-22,2:00,174.7,0,174.7
30-Jul-22,2:05,176.3,0,176.3
30-Jul-22,2:10,154.9,0,154.9
30-Jul-22,2:15,136.9,0,136.9
30-Jul-22,2:20,125.4,0,125.4
30-Jul-22,2:25,119.8,0,119.8
30-Jul-22,2:30,108.5,0,108.5
30-Jul-22,2:35,98.3,0,98.3
30-Jul-22,2:40,91.5,0,91.5
30-Jul-22,2:45,83.9,0,83.9
30-Jul-22,2:50,77.5,0,77.5
30-Jul-22,2:55,71.4,0,71.4
30-Jul-22,3:00,65.5,0,65.5
30-Jul-22,3:05,59.4,0,59.4
30-Jul-22,3:10,53.1,0,53.1
30-Jul-22,3:15,47.3,0,47.3
30-Jul-22,3:20,42.2,0,42.2
30-Jul-22,3:25,37.5,0,37.5
30-Jul-22,3:30,33.5,0,33.5
30-Jul-22,3:35,29.9,0,29.9
30-Jul-22,3:40,26.8,0,26.8
30-Jul-22,3:45,24.1,0,24.1
30-Jul-22,3:50,21.9,0,21.9
30-Jul-22,3:55,19.9,0,19.9
30-Jul-22,4:00,18.3,0,18.3
30-Jul-22,4:05,16.9,0,16.9
30-Jul-22,4:10,15.8,0,15.8
30-Jul-22,4:15,14.7,0,14.7
30-Jul-22,4:20,13.7,0,13.7
30-Jul-22,4:25,12.8,0,12.8
30-Jul-22,4:30,11.9,0,11.9
30-Jul-22,4:35,11,0,11
30-Jul-22,4:40,10.2,0,10.2
30-Jul-22,4:45,9.4,0,9.4
30-Jul-22,4:50,8.6,0,8.6
30-Jul-22,4:55,7.9,0,7.9
30-Jul-22,5:00,7.4,0,7.4
30-Jul-22,5:05,6.9,0,6.9
30-Jul-22,5:10,6.7,0,6.7
30-Jul-22,5:15,6.6,0,6.6
30-Jul-22,5:20,6.7,0,6.7
30-Jul-22,5:25,6.8,0,6.8
30-Jul-22,5:30,6.9,0,6.9
30-Jul-22,5:35,6.9,0,6.9
30-Jul-22,5:40,6.8,0,6.8
30-Jul-22,5:45,6.6,0,6.6
30-Jul-22,5:50,6.3,0,6.3
30-Jul-22,5:55,6,0,6
30-Jul-22,6:00,5.6,0,5.6
30-Jul-22,6:05,5.2,0,5.2
30-Jul-22,6:10,4.9,0,4.9
30-Jul-22,6:15,4.5,0,4.5
30-Jul-22,6:20,4.1,0,4.1
30-Jul-22,6:25,3.8,0,3.8
30-Jul-22,6:30,3.5,0,3.5
30-Jul-22,6:35,3.3,0,3.3
30-Jul-22,6:40,3,0,3
30-Jul-22,6:45,2.8,0,2.8
30-Jul-22,6:50,2.7,0,2.7
30-Jul-22,6:55,2.5,0,2.5
30-Jul-22,7:00,2.4,0,2.4
30-Jul-22,7:05,2.2,0,2.2
30-Jul-22,7:10,2.1,0,2.1
30-Jul-22,7:15,2,0,2
30-Jul-22,7:20,1.9,0,1.9
30-Jul-22,7:25,1.8,0,1.8
30-Jul-22,7:30,1.7,0,1.7
30-Jul-22,7:35,1.6,0,1.6
30-Jul-22,7:40,1.5,0,1.5
30-Jul-22,7:45,1.4,0,1.4
30-Jul-22,7:50,1.3,0,1.3
30-Jul-22,7:55,1.1,0,1.1
30-Jul-22,8:00,1,0,1
30-Jul-22,8:05,0.9,0,0.9
30-Jul-22,8:10,0.7,0,0.7
30-Jul-22,8:15,0.6,0,0.6
30-Jul-22,8:20,0.5,0,0.5
30-Jul-22,8:25,0.4,0,0.4
30-Jul-22,8:30,0.3,0,0.3
30-Jul-22,8:35,0.3,0,0.3
30-Jul-22,8:40,0.3,0,0.3
30-Jul-22,8:45,0.3,0,0.3
30-Jul-22,8:50,0.3,0,0.3
30-Jul-22,8:55,0.3,0,0.3
30-Jul-22,9:00,0.3,0,0.3
30-Jul-22,9:05,0.3,0,0.3
30-Jul-22,9:10,0.4,0,0.4
30-Jul-22,9:15,0.4,0,0.4
30-Jul-22,9:20,0.4,0,0.4
30-Jul-22,9:25,0.4,0,0.4
30-Jul-22,9:30,0.4,0,0.4
30-Jul-22,9:35,0.5,0,0.5
30-Jul-22,9:40,0.7,0,0.7
30-Jul-22,9:45,1,0,1
30-Jul-22,9:50,1.5,0,1.5
30-Jul-22,9:55,2.2,0,2.2
30-Jul-22,10:00,3,0,3
30-Jul-22,10:05,3.7,0,3.7
30-Jul-22,10:10,4.2,0,4.2
30-Jul-22,10:15,4.5,0,4.5
30-Jul-22,10:20,4.6,0,4.6
30-Jul-22,10:25,4.5,0,4.5
30-Jul-22,10:30,4.4,0,4.4
30-Jul-22,10:35,4.2,0,4.2
30-Jul-22,10:40,4,0,4
30-Jul-22,10:45,3.7,0,3.7
30-Jul-22,10:50,3.5,0,3.5
30-Jul-22,10:55,3.3,0,3.3
30-Jul-22,11:00,0,0,0
30-Jul-22,11:05,0,0,0
30-Jul-22,11:10,0,0,0
30-Jul-22,11:15,0,0,0
30-Jul-22,11:20,0,0,0
30-Jul-22,11:25,0,0,0
30-Jul-22,11:30,0,0,0
30-Jul-22,11:35,0,0,0
30-Jul-22,11:40,0,0,0
30-Jul-22,11:45,0,0,0
30-Jul-22,11:50,0,0,0
30-Jul-22,11:55,0,0,0
30-Jul-22,12:00,0,0,0
30-Jul-22,12:05,0,0,0
30-Jul-22,12:10,0,0,0
30-Jul-22,12:15,0,0,0
30-Jul-22,12:20,0,0,0
30-Jul-22,12:25,0,0,0
30-Jul-22,12:30,0,0,0
30-Jul-22,12:35,0,0,0
30-Jul-22,12:40,0,0,0
30-Jul-22,12:45,0,0,0
30-Jul-22,12:50,0,0,0
30-Jul-22,12:55,0,0,0
30-Jul-22,13:00,0,0,0
30-Jul-22,13:05,0,0,0
30-Jul-22,13:10,0,0,0
30-Jul-22,13:15,0,0,0
30-Jul-22,13:20,0,0,0
30-Jul-22,13:25,0,0,0
30-Jul-22,13:30,0,0,0
30-Jul-22,13:35,0,0,0
30-Jul-22,13:40,0,0,0
30-Jul-22,13:45,0,0,0
30-Jul-22,13:50,0,0,0
30-Jul-22,13:55,0,0,0
30-Jul-22,14:00,0,0,0
30-Jul-22,14:05,0,0,0
30-Jul-22,14:10,0,0,0
30-Jul-22,14:15,0,0,0
30-Jul-22,14:20,0,0,0
30-Jul-22,14:25,0,0,0
30-Jul-22,14:30,0,0,0
30-Jul-22,14:35,0,0,0
30-Jul-22,14:40,0,0,0
30-Jul-22,14:45,0,0,0
30-Jul-22,14:50,0,0,0
30-Jul-22,14:55,0,0,0
30-Jul-22,15:00,0,0,0
30-Jul-22,15:05,0,0,0
30-Jul-22,15:10,0,0,0
30-Jul-22,15:15,0,0,0
30-Jul-22,15:20,0,0,0
30-Jul-22,15:25,0,0,0
30-Jul-22,15:30,0,0,0
30-Jul-22,15:35,0,0,0
30-Jul-22,15:40,0,0,0
30-Jul-22,15:45,0,0,0
30-Jul-22,15:50,0,0,0
30-Jul-22,15:55,0,0,0
30-Jul-22,16:00,0,0,0
30-Jul-22,16:05,0,0,0
30-Jul-22,16:10,0,0,0
30-Jul-22,16:15,0,0,0
30-Jul-22,16:20,0,0,0
30-Jul-22,16:25,0,0,0
30-Jul-22,16:30,0,0,0
30-Jul-22,16:35,0,0,0
30-Jul-22,16:40,0,0,0
30-Jul-22,16:45,0,0,0
30-Jul-22,16:50,0,0,0
30-Jul-22,16:55,0,0,0
30-Jul-22,17:00,0,0,0
30-Jul-22,17:05,0,0,0
30-Jul-22,17:10,0,0,0
30-Jul-22,17:15,0,0,0
30-Jul-22,17:20,0,0,0
30-Jul-22,17:25,0,0,0
30-Jul-22,17:30,0,0,0
30-Jul-22,17:35,0,0,0
30-Jul-22,17:40,0,0,0
30-Jul-22,17:45,0,0,0
30-Jul-22,17:50,0,0,0
30-Jul-22,17:55,0,0,0
30-Jul-22,18:00,0,0,0
30-Jul-22,18:05,0,0,0
30-Jul-22,18:10,0,0,0
30-Jul-22,18:15,0,0,0
